tab 	samples
azimuth	citations	criteria	description	dip	dir_dec	dir_inc	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_nrm_origin	dir_polarity	dir_tilt_correction	geologic_classes	geologic_types	int_abs	int_abs_sigma	int_abs_sigma_perc	int_n_specimens	lat	lithologies	lon	method_codes	orientation_quality	result_quality	sample	site	specimens
	This study	DE-SPEC	sample direction.		19.5	54.2	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr31b	sr31	sr31b1
	This study	DE-SPEC	sample direction.		21.7	53.8	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr31b	sr31	sr31b3
358.9	This study			-28									Igneous:Extrusive	Lava Flow					43.42133	Basalt	247.256	FS-FD:SO-POM:SO-SUN	g		sr31c	sr31	
	This study	DE-SPEC	sample direction.		25.2	55.1	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr31c	sr31	sr31c1
46.6	This study			-25									Igneous:Extrusive	Lava Flow					43.42133	Basalt	247.256	FS-FD:SO-POM:SO-SUN	g		sr31d	sr31	
	This study	DE-SPEC	sample direction.		24.3	52.5	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr31d	sr31	sr31d1
31.8	This study			-29									Igneous:Extrusive	Lava Flow					43.42133	Basalt	247.256	FS-FD:SO-POM:SO-SUN	g		sr31e	sr31	
52.2	This study			-57									Igneous:Extrusive	Lava Flow					43.42133	Basalt	247.256	FS-FD:SO-POM:SO-SUN	g		sr31f	sr31	
	This study	DE-SPEC	sample direction.		26.8	52.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr31f	sr31	sr31f1
61.9	This study			-25									Igneous:Extrusive	Lava Flow					43.42133	Basalt	247.256	FS-FD:SO-POM:SO-SUN	g		sr31g	sr31	
89.2	This study			-67									Igneous:Extrusive	Lava Flow					43.42133	Basalt	247.256	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr31h	sr31	
	This study	DE-SPEC	sample direction.		19.4	54.7	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr31h	sr31	sr31h2
50.2	This study			-70									Igneous:Extrusive	Lava Flow					43.42133	Basalt	247.256	FS-FD:SO-POM:SO-SUN	g		sr31i	sr31	
21.6	This study			-69									Igneous:Extrusive	Lava Flow					43.42133	Basalt	247.256	FS-FD:SO-POM:SO-SUN	g		sr31j	sr31	
154.1	This study			-22									Igneous:Extrusive	Lava Flow					43.8859	Basalt	247.199	FS-FD:SO-POM:SO-SUN	g		sr34a	sr34	
	This study	DE-SPEC	sample direction.		209.5	-47.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr34a	sr34	sr34a1
153.8	This study			-16									Igneous:Extrusive	Lava Flow					43.8859	Basalt	247.199	FS-FD:SO-POM:SO-SUN	g		sr34b	sr34	
115.2	This study			-29									Igneous:Extrusive	Lava Flow					43.8859	Basalt	247.199	FS-FD:SO-POM:SO-SUN	g		sr34c	sr34	
	This study	DE-SPEC	sample direction.		201.4	-50.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr34c	sr34	sr34c1
141.3	This study			-12									Igneous:Extrusive	Lava Flow					43.8859	Basalt	247.199	FS-FD:SO-POM:SO-SUN	g		sr34d	sr34	
142.4	This study			-19									Igneous:Extrusive	Lava Flow					43.8859	Basalt	247.199	FS-FD:SO-POM:SO-SUN	g		sr34e	sr34	
123.9	This study			-7									Igneous:Extrusive	Lava Flow					43.8859	Basalt	247.199	FS-FD:SO-POM:SO-SUN	g		sr34f	sr34	
	This study	DE-SPEC	sample direction.		206.6	-48.7	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr34f	sr34	sr34f2
	This study		sample direction.		234.3	40.3	1	0	1	p	n	0										DA-DIR-GEO:DE-BFP:SO-SUN:LP-DIR-T		g	sr34f	sr34	sr34f3
266.1	This study			-35									Igneous:Extrusive	Lava Flow					43.8859	Basalt	247.199	FS-FD:SO-POM:SO-SUN	g		sr34g	sr34	
292.2	This study			-21									Igneous:Extrusive	Lava Flow					43.8859	Basalt	247.199	FS-FD:SO-POM:SO-SUN	g		sr34h	sr34	
313.7	This study			-35									Igneous:Extrusive	Lava Flow					43.8859	Basalt	247.199	FS-FD:SO-POM:SO-SUN	g		sr34i	sr34	
	This study	DE-SPEC	sample direction.		200.7	-52.8	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr34i	sr34	sr34i3
255.5	This study			-14									Igneous:Extrusive	Lava Flow					43.8859	Basalt	247.199	FS-FD:SO-POM:SO-SUN	g		sr34j	sr34	
	This study	DE-SPEC	sample direction.		205.3	-50.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr34j	sr34	sr34j1
311	This study			-36									Igneous:Extrusive	Lava Flow					43.8859	Basalt	247.199	FS-FD:SO-POM:SO-SUN	g		sr34k	sr34	
	This study	DE-SPEC	sample direction.		208.6	-48.5	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr34k	sr34	sr34k1
	This study	IE-SPEC	sample intensity.												8.51e-05	0	0	1				IE-TT:LP-PI-ALT-PTRM:LP-PI-ZI:LP-PI-TRM		g	sr34k	sr34	sr34k1
43.3	This study			-41									Igneous:Extrusive	Lava Flow					43.84273	Basalt	247.376	FS-FD:SO-POM:SO-SUN	g		sr36a	sr36	
	This study	DE-SPEC	sample direction.		199.7	-64	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr36a	sr36	sr36a2
54.9	This study			-69									Igneous:Extrusive	Lava Flow					43.84273	Basalt	247.376	FS-FD:SO-POM:SO-SUN	g		sr36b	sr36	
	This study	DE-SPEC	sample direction.		194.7	-60	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr36b	sr36	sr36b1
40.1	This study			-75									Igneous:Extrusive	Lava Flow					43.84273	Basalt	247.376	FS-FD:SO-POM:SO-SUN	g		sr36c	sr36	
	This study	DE-SPEC	sample direction.		215.5	-61	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr36c	sr36	sr36c1
37.5	This study			-84									Igneous:Extrusive	Lava Flow					43.84273	Basalt	247.376	FS-FD:SO-POM:SO-SUN	g		sr36d	sr36	
	This study	DE-SPEC	sample direction.		185	-73.7	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr36d	sr36	sr36d1
354.1	This study			-75									Igneous:Extrusive	Lava Flow					43.84273	Basalt	247.376	FS-FD:SO-POM:SO-SUN	g		sr36e	sr36	
	This study	DE-SPEC	sample direction.		193.4	-69.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr36e	sr36	sr36e1
348.6	This study			-75									Igneous:Extrusive	Lava Flow					43.84273	Basalt	247.376	FS-FD:SO-POM:SO-SUN	g		sr36f	sr36	
33.2	This study			-66									Igneous:Extrusive	Lava Flow					43.84273	Basalt	247.376	FS-FD:SO-POM:SO-SUN	g		sr36g	sr36	
36.1	This study			-71									Igneous:Extrusive	Lava Flow					43.84273	Basalt	247.376	FS-FD:SO-POM:SO-SUN	g		sr36h	sr36	
347.7	This study			-80									Igneous:Extrusive	Lava Flow					43.84273	Basalt	247.376	FS-FD:SO-POM:SO-SUN	g		sr36i	sr36	
	This study	DE-SPEC	sample direction.		191	-63.1	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr36i	sr36	sr36i2
16.6	This study			-54									Igneous:Extrusive	Lava Flow					43.84273	Basalt	247.376	FS-FD:SO-POM:SO-SUN	g		sr36j	sr36	
79.1	This study			-82									Igneous:Extrusive	Lava Flow					43.53289	Basalt	248.3	FS-FD:SO-POM:SO-SUN	g		sr37a	sr37	
	This study	DE-SPEC	sample direction.		177.4	-50.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr37a	sr37	sr37a2
88.8	This study			-76									Igneous:Extrusive	Lava Flow					43.53289	Basalt	248.3	FS-FD:SO-POM:SO-SUN	g		sr37b	sr37	
112.2	This study			-91									Igneous:Extrusive	Lava Flow					43.53289	Basalt	248.3	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr37c	sr37	
119.2	This study			-98									Igneous:Extrusive	Lava Flow					43.53289	Basalt	248.3	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr37d	sr37	
109.2	This study			-84									Igneous:Extrusive	Lava Flow					43.53289	Basalt	248.3	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr37e	sr37	
25.6	This study			-49									Igneous:Extrusive	Lava Flow					43.53289	Basalt	248.3	FS-FD:SO-POM:SO-SUN	g		sr37f	sr37	
23.2	This study			-60									Igneous:Extrusive	Lava Flow					43.53289	Basalt	248.3	FS-FD:SO-POM:SO-SUN	g		sr37g	sr37	
40.7	This study			-65									Igneous:Extrusive	Lava Flow					43.53289	Basalt	248.3	FS-FD:SO-POM:SO-SUN	g		sr37h	sr37	
58.8	This study			-75									Igneous:Extrusive	Lava Flow					43.53289	Basalt	248.3	FS-FD:SO-POM:SO-SUN	g		sr37i	sr37	
	This study	DE-SPEC	sample direction.		166.5	-56.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr37i	sr37	sr37i2
62.3	This study			-54									Igneous:Extrusive	Lava Flow					43.53289	Basalt	248.3	FS-FD:SO-POM:SO-SUN	g		sr37j	sr37	
	This study	DE-SPEC	sample direction.		170.4	-54.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr37j	sr37	sr37j1
	This study		sample direction.		56.9	-17.1	1	0	1	p	n	0										DA-DIR-GEO:DE-BFP:SO-SUN:LP-DIR-AF		g	sr37j	sr37	sr37j2
	This study	IE-SPEC	sample intensity.												3.957e-05	0	0	1				IE-TT:LP-PI-ALT-PTRM:LP-PI-ZI:LP-PI-TRM		g	sr37j	sr37	sr37j1
46.2	This study			-76									Igneous:Extrusive	Lava Flow					43.57494	Basalt	248.266	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr39a	sr39	
	This study	DE-SPEC	sample direction.		188	-43.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr39a	sr39	sr39a1
108.2	This study			-84									Igneous:Extrusive	Lava Flow					43.57494	Basalt	248.266	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr39b	sr39	
	This study	DE-SPEC	sample direction.		190.3	-43.5	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr39b	sr39	sr39b1
85.2	This study			-95									Igneous:Extrusive	Lava Flow					43.57494	Basalt	248.266	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr39c	sr39	
12.2	This study			-89									Igneous:Extrusive	Lava Flow					43.57494	Basalt	248.266	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr39d	sr39	
70.5	This study			-90									Igneous:Extrusive	Lava Flow					43.57494	Basalt	248.266	FS-FD:SO-POM:SO-SUN	g		sr39e	sr39	
65.2	This study			-29									Igneous:Extrusive	Lava Flow					43.57494	Basalt	248.266	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr39f	sr39	
77.2	This study			-87									Igneous:Extrusive	Lava Flow					43.57494	Basalt	248.266	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr39g	sr39	
	This study	DE-SPEC	sample direction.		185.1	-51	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr39g	sr39	sr39g3
122.2	This study			-89									Igneous:Extrusive	Lava Flow					43.57494	Basalt	248.266	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr39h	sr39	
	This study	DE-SPEC	sample direction.		178	-51.8	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr39h	sr39	sr39h3
127.2	This study			-94									Igneous:Extrusive	Lava Flow					43.57494	Basalt	248.266	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr39i	sr39	
	This study	DE-SPEC	sample direction.		200.8	-46.2	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr39i	sr39	sr39i1
79.5	This study			-84									Igneous:Extrusive	Lava Flow					43.57494	Basalt	248.266	FS-FD:SO-POM:SO-SUN	g		sr39j	sr39	
	This study	DE-SPEC	sample direction.		185.1	-45.9	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr39j	sr39	sr39j2
67	This study			-74									Igneous:Extrusive	Lava Flow					44.15663	Basalt	248.574	FS-FD:SO-POM:SO-SUN	g		sr40a	sr40	
	This study	DE-SPEC	sample direction.		190.3	-60.3	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr40a	sr40	sr40a1
104.1	This study			-39									Igneous:Extrusive	Lava Flow					44.15663	Basalt	248.574	FS-FD:SO-POM:SO-SUN	g		sr40b	sr40	
74	This study			-40									Igneous:Extrusive	Lava Flow					44.15663	Basalt	248.574	FS-FD:SO-POM:SO-SUN	g		sr40c	sr40	
	This study	DE-SPEC	sample direction.		194.4	-62.7	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr40c	sr40	sr40c2
87.9	This study			-53									Igneous:Extrusive	Lava Flow					44.15663	Basalt	248.574	FS-FD:SO-POM:SO-SUN	g		sr40d	sr40	
54.9	This study			-47									Igneous:Extrusive	Lava Flow					44.15663	Basalt	248.574	FS-FD:SO-POM:SO-SUN	g		sr40e	sr40	
	This study	DE-SPEC	sample direction.		190.7	-62.7	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr40e	sr40	sr40e1
75.3	This study			-60									Igneous:Extrusive	Lava Flow					44.15663	Basalt	248.574	FS-FD:SO-POM:SO-SUN	g		sr40f	sr40	
	This study	DE-SPEC	sample direction.		192.9	-64.3	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr40f	sr40	sr40f3
66.1	This study			-42									Igneous:Extrusive	Lava Flow					44.15663	Basalt	248.574	FS-FD:SO-POM:SO-SUN	g		sr40g	sr40	
	This study	DE-SPEC	sample direction.		195.7	-53.5	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-T		g	sr40g	sr40	sr40g1
84.5	This study			-67									Igneous:Extrusive	Lava Flow					44.15663	Basalt	248.574	FS-FD:SO-POM:SO-SUN	g		sr40h	sr40	
79.1	This study			-71									Igneous:Extrusive	Lava Flow					44.15663	Basalt	248.574	FS-FD:SO-POM:SO-SUN	g		sr40i	sr40	
86.7	This study			-62									Igneous:Extrusive	Lava Flow					44.15663	Basalt	248.574	FS-FD:SO-POM:SO-SUN	g		sr40j	sr40	
91.2	This study			-56									Igneous:Extrusive	Lava Flow					44.18629	Basalt	248.672	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr42a	sr42	
83.2	This study			-74									Igneous:Extrusive	Lava Flow					44.18629	Basalt	248.672	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr42b	sr42	
	This study	DE-SPEC	sample direction.		14.6	51.5	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-T		g	sr42b	sr42	sr42b1
82.2	This study			-17									Igneous:Extrusive	Lava Flow					44.18629	Basalt	248.672	FS-FD:SO-CMD-NORTH:SO-POM:SO-MAG	g		sr42c	sr42	
	This study	DE-SPEC	sample direction.		24.1	54.4	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-CMD-NORTH:LP-DIR-AF		g	sr42c	sr42	sr42c3
0.7	This study			-77									Igneous:Extrusive	Lava Flow					44.18629	Basalt	248.672	FS-FD:SO-POM:SO-SUN	g		sr42d	sr42	
96.1	This study			-78									Igneous:Extrusive	Lava Flow					44.18629	Basalt	248.672	FS-FD:SO-POM:SO-SUN	g		sr42e	sr42	
66.6	This study			-44									Igneous:Extrusive	Lava Flow					44.18629	Basalt	248.672	FS-FD:SO-POM:SO-SUN	g		sr42f	sr42	
	This study	DE-SPEC	sample direction.		108.7	45.6	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr42f	sr42	sr42f2
99	This study			-81									Igneous:Extrusive	Lava Flow					44.18629	Basalt	248.672	FS-FD:SO-POM:SO-SUN	g		sr42g	sr42	
21.4	This study			-58									Igneous:Extrusive	Lava Flow					44.18629	Basalt	248.672	FS-FD:SO-POM:SO-SUN	g		sr42h	sr42	
	This study	DE-SPEC	sample direction.		9.1	15.7	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr42h	sr42	sr42h2
51.2	This study			-72									Igneous:Extrusive	Lava Flow					44.18629	Basalt	248.672	FS-FD:SO-POM:SO-SUN	g		sr42i	sr42	
351	This study			-70									Igneous:Extrusive	Lava Flow					44.18629	Basalt	248.672	FS-FD:SO-POM:SO-SUN	g		sr42j	sr42	
	This study	DE-SPEC	sample direction.		333.9	53.5	1	1	0	p	n	0										DA-DIR-GEO:DE-BFL:SO-SUN:LP-DIR-AF		g	sr42j	sr42	sr42j2
